Timestamp,four_turbine_avg_power,avg_windspeed
2016-01-02 15:00:00+00:00,-4.558333333333334,2.1
2016-01-02 16:00:00+00:00,-4.425,1.7083333333333333
2016-01-02 17:00:00+00:00,-4.3625,1.575
2016-01-02 18:00:00+00:00,-4.608333333333333,1.8833333333333335
2016-01-02 19:00:00+00:00,-2.6999999999999997,2.6999999999999997
2016-01-02 20:00:00+00:00,-4.375,1.9166666666666667
2016-01-02 21:00:00+00:00,-4.625,2.4250000000000003
2016-01-02 22:00:00+00:00,-5.025,2.85
2016-01-02 23:00:00+00:00,-3.908333333333333,3.266666666666667
2016-01-03 00:00:00+00:00,-4.483333333333333,1.575
2016-01-03 01:00:00+00:00,-4.383333333333334,1.225
2016-01-03 02:00:00+00:00,-4.091666666666667,2.0833333333333335
2016-01-03 03:00:00+00:00,-4.195833333333334,2.033333333333333
2016-01-03 04:00:00+00:00,-4.341666666666666,1.9000000000000001
2016-01-03 05:00:00+00:00,0.03749999999999994,2.7416666666666667
2016-01-03 06:00:00+00:00,-3.5083333333333333,2.1666666666666665
2016-01-03 07:00:00+00:00,-4.25,0.7250000000000001
2016-01-03 08:00:00+00:00,-4.708333333333333,2.0
2016-01-03 09:00:00+00:00,-4.404166666666667,2.341666666666667
2016-01-03 10:00:00+00:00,-4.408333333333334,2.65
2016-01-03 11:00:00+00:00,57.225,3.0583333333333336
2016-01-03 12:00:00+00:00,814.7458333333334,7.741666666666667
2016-01-03 13:00:00+00:00,1247.3500000000001,9.25
2016-01-03 14:00:00+00:00,1231.9833333333333,9.158333333333333
2016-01-03 15:00:00+00:00,1331.2333333333333,9.591666666666667
2016-01-03 16:00:00+00:00,965.9291666666667,8.516666666666667
2016-01-03 17:00:00+00:00,912.2375000000001,8.841666666666667
2016-01-03 18:00:00+00:00,1279.9416666666668,9.2
2016-01-03 19:00:00+00:00,1781.5208333333333,10.641666666666667
2016-01-03 20:00:00+00:00,1703.05,11.358333333333334
2016-01-03 21:00:00+00:00,1168.9666666666667,9.316666666666666
2016-01-03 22:00:00+00:00,1269.3166666666668,9.283333333333333
2016-01-03 23:00:00+00:00,883.1708333333332,8.041666666666666
2016-01-04 00:00:00+00:00,805.875,7.983333333333333
2016-01-04 01:00:00+00:00,1064.7458333333334,9.091666666666667
2016-01-04 02:00:00+00:00,869.7125,8.6
2016-01-04 03:00:00+00:00,751.0333333333333,7.816666666666666
2016-01-04 04:00:00+00:00,1190.7333333333333,9.583333333333334
2016-01-04 05:00:00+00:00,1263.8541666666667,10.1
2016-01-04 06:00:00+00:00,1563.8541666666667,10.5
2016-01-04 07:00:00+00:00,1258.1958333333334,9.65
2016-01-04 08:00:00+00:00,1621.0666666666666,10.75
2016-01-04 09:00:00+00:00,1600.2583333333332,10.700000000000001
2016-01-04 10:00:00+00:00,1874.6416666666667,12.366666666666667
2016-01-04 11:00:00+00:00,1443.7375,9.791666666666666
2016-01-04 12:00:00+00:00,1564.325,10.783333333333333
2016-01-04 13:00:00+00:00,1501.625,10.241666666666667
2016-01-04 14:00:00+00:00,1405.4708333333335,9.891666666666667
2016-01-04 15:00:00+00:00,1750.9791666666667,11.083333333333334
2016-01-04 16:00:00+00:00,1508.2375,10.275
2016-01-04 17:00:00+00:00,1625.2749999999999,10.283333333333333
2016-01-04 18:00:00+00:00,1532.6083333333336,10.333333333333334
2016-01-04 19:00:00+00:00,1565.5333333333335,10.575000000000001
2016-01-04 20:00:00+00:00,1221.5833333333333,9.291666666666666
2016-01-04 21:00:00+00:00,1306.2583333333334,9.608333333333333
2016-01-04 22:00:00+00:00,1253.2124999999999,9.458333333333334
2016-01-04 23:00:00+00:00,1682.2625,11.616666666666667
2016-01-05 00:00:00+00:00,1844.3833333333332,12.666666666666666
2016-01-05 01:00:00+00:00,1726.1708333333333,11.808333333333332
2016-01-05 02:00:00+00:00,1974.6583333333335,14.4
2016-01-05 03:00:00+00:00,1995.3666666666668,15.575000000000001
2016-01-05 04:00:00+00:00,1939.9333333333332,13.633333333333333
2016-01-05 05:00:00+00:00,1038.9375,9.208333333333334
2016-01-05 06:00:00+00:00,1716.0166666666667,12.191666666666668
2016-01-05 07:00:00+00:00,1218.0583333333334,9.708333333333334
2016-01-05 08:00:00+00:00,521.7958333333333,7.7250000000000005
2016-01-05 09:00:00+00:00,950.0208333333334,8.841666666666667
2016-01-05 10:00:00+00:00,598.5625,7.341666666666666
2016-01-05 11:00:00+00:00,983.2916666666666,8.358333333333333
2016-01-05 12:00:00+00:00,1145.1625000000001,9.316666666666666
2016-01-05 13:00:00+00:00,1188.2583333333334,8.991666666666665
2016-01-05 14:00:00+00:00,1656.3999999999999,9.825000000000001
2016-01-05 15:00:00+00:00,1063.1125,8.958333333333334
2016-01-05 16:00:00+00:00,1114.9458333333332,8.991666666666667
2016-01-05 17:00:00+00:00,1859.5458333333336,12.708333333333334
2016-01-05 18:00:00+00:00,718.4666666666667,7.941666666666666
2016-01-05 19:00:00+00:00,727.5958333333333,8.0
2016-01-05 20:00:00+00:00,592.0083333333333,7.791666666666667
2016-01-05 21:00:00+00:00,463.9875,7.191666666666666
2016-01-05 22:00:00+00:00,1012.8583333333332,9.358333333333334
2016-01-05 23:00:00+00:00,721.8083333333334,8.641666666666667
2016-01-06 00:00:00+00:00,326.9375,7.391666666666666
2016-01-06 01:00:00+00:00,11.616666666666669,4.308333333333334
2016-01-06 02:00:00+00:00,-6.6000000000000005,1.4666666666666668
2016-01-06 03:00:00+00:00,-4.908333333333333,0.775
2016-01-06 04:00:00+00:00,-1.6375,2.4916666666666667
2016-01-06 05:00:00+00:00,14.279166666666667,3.775
2016-01-06 06:00:00+00:00,0.3291666666666669,2.8000000000000003
2016-01-06 07:00:00+00:00,-4.404166666666667,2.6999999999999997
2016-01-06 08:00:00+00:00,-4.841666666666666,2.158333333333333
2016-01-06 09:00:00+00:00,-4.1375,2.1
2016-01-06 10:00:00+00:00,-3.870833333333333,0.55
2016-01-06 11:00:00+00:00,-3.5666666666666664,0.6583333333333333
2016-01-06 12:00:00+00:00,-3.3874999999999997,1.3833333333333335
2016-01-06 13:00:00+00:00,53.44166666666666,3.216666666666667
2016-01-06 14:00:00+00:00,86.03750000000001,4.258333333333334
2016-01-06 15:00:00+00:00,86.35000000000001,4.208333333333333
2016-01-06 16:00:00+00:00,4.925000000000002,3.0500000000000003
2016-01-06 17:00:00+00:00,31.929166666666664,3.4916666666666667
2016-01-06 18:00:00+00:00,57.416666666666664,4.116666666666667
2016-01-06 19:00:00+00:00,108.6125,4.441666666666666
2016-01-06 20:00:00+00:00,51.5625,3.6833333333333336
2016-01-06 21:00:00+00:00,186.5583333333333,5.458333333333333
2016-01-06 22:00:00+00:00,98.75,5.008333333333334
2016-01-06 23:00:00+00:00,68.04166666666667,4.966666666666667
2016-01-07 00:00:00+00:00,54.833333333333336,4.283333333333333
2016-01-07 01:00:00+00:00,120.41249999999998,4.666666666666667
2016-01-07 02:00:00+00:00,130.78333333333333,5.25
2016-01-07 03:00:00+00:00,137.42916666666667,5.083333333333333
2016-01-07 04:00:00+00:00,96.08749999999999,4.608333333333333
2016-01-07 05:00:00+00:00,118.94166666666668,4.925
2016-01-07 06:00:00+00:00,96.71666666666665,4.458333333333333
2016-01-07 07:00:00+00:00,148.69166666666666,4.716666666666667
2016-01-07 08:00:00+00:00,88.35833333333333,4.05
2016-01-07 09:00:00+00:00,56.84166666666667,3.8333333333333335
2016-01-07 10:00:00+00:00,110.55,4.758333333333334
2016-01-07 11:00:00+00:00,150.57083333333333,4.708333333333333
2016-01-07 12:00:00+00:00,147.25,5.016666666666667
2016-01-07 13:00:00+00:00,100.84583333333335,4.408333333333333
2016-01-07 14:00:00+00:00,167.4,4.991666666666666
2016-01-07 15:00:00+00:00,67.23333333333333,3.4333333333333336
2016-01-07 16:00:00+00:00,66.75,3.866666666666667
2016-01-07 17:00:00+00:00,-4.516666666666667,3.233333333333333
2016-01-07 18:00:00+00:00,6.616666666666667,3.141666666666667
2016-01-07 19:00:00+00:00,-5.566666666666666,1.8499999999999999
2016-01-07 20:00:00+00:00,-5.191666666666667,2.1999999999999997
2016-01-07 21:00:00+00:00,-4.604166666666667,2.3666666666666667
2016-01-07 22:00:00+00:00,-4.3875,1.741666666666667
2016-01-07 23:00:00+00:00,25.366666666666664,3.483333333333333
2016-01-08 00:00:00+00:00,159.61666666666665,5.866666666666667
2016-01-08 01:00:00+00:00,128.4375,5.75
2016-01-08 02:00:00+00:00,27.287499999999998,4.641666666666667
2016-01-08 03:00:00+00:00,8.704166666666666,4.291666666666667
2016-01-08 04:00:00+00:00,-0.2583333333333333,2.775
2016-01-08 05:00:00+00:00,-5.2,1.8583333333333334
2016-01-08 06:00:00+00:00,-4.6375,1.1333333333333333
2016-01-08 07:00:00+00:00,-4.379166666666666,1.7583333333333335
2016-01-08 08:00:00+00:00,-3.795833333333333,2.85
2016-01-08 09:00:00+00:00,-3.3541666666666665,2.966666666666667
2016-01-08 10:00:00+00:00,-4.616666666666666,3.6916666666666664
2016-01-08 11:00:00+00:00,6.5,3.85
2016-01-08 12:00:00+00:00,267.96666666666664,6.3999999999999995
2016-01-08 13:00:00+00:00,547.6583333333333,7.3500000000000005
2016-01-08 14:00:00+00:00,602.7333333333333,7.516666666666666
2016-01-08 15:00:00+00:00,437.92916666666673,6.041666666666667
2016-01-08 16:00:00+00:00,416.74583333333334,6.091666666666666
2016-01-08 17:00:00+00:00,653.0666666666667,7.741666666666667
2016-01-08 18:00:00+00:00,463.42083333333335,7.508333333333333
2016-01-08 19:00:00+00:00,452.9583333333333,6.683333333333334
2016-01-08 20:00:00+00:00,593.4458333333333,7.2
2016-01-08 21:00:00+00:00,690.7791666666667,7.408333333333334
2016-01-08 22:00:00+00:00,553.5291666666667,7.266666666666667
2016-01-08 23:00:00+00:00,845.5250000000001,8.433333333333334
2016-01-09 00:00:00+00:00,1006.8708333333334,8.883333333333333
2016-01-09 01:00:00+00:00,1203.1458333333333,9.933333333333334
2016-01-09 02:00:00+00:00,1313.5916666666667,9.950000000000001
2016-01-09 03:00:00+00:00,1456.4041666666665,10.35
2016-01-09 04:00:00+00:00,1333.2708333333333,9.433333333333334
2016-01-09 05:00:00+00:00,651.5333333333333,6.691666666666666
2016-01-09 06:00:00+00:00,448.7375,7.041666666666667
2016-01-09 07:00:00+00:00,447.8833333333334,7.0
2016-01-09 08:00:00+00:00,608.6374999999999,7.2749999999999995
2016-01-09 09:00:00+00:00,522.9791666666666,7.066666666666666
2016-01-09 10:00:00+00:00,344.53333333333336,5.808333333333334
2016-01-09 11:00:00+00:00,182.61249999999998,5.191666666666666
2016-01-09 12:00:00+00:00,210.53333333333333,5.133333333333333
2016-01-09 13:00:00+00:00,500.8625,6.833333333333333
2016-01-09 14:00:00+00:00,785.8583333333332,7.808333333333334
2016-01-09 15:00:00+00:00,716.7958333333332,7.458333333333333
2016-01-09 16:00:00+00:00,903.1125000000001,8.066666666666666
2016-01-09 17:00:00+00:00,669.65,7.166666666666667
2016-01-09 18:00:00+00:00,464.55,7.3
2016-01-09 19:00:00+00:00,249.00833333333333,5.733333333333333
2016-01-09 20:00:00+00:00,168.26666666666668,4.866666666666666
2016-01-09 21:00:00+00:00,72.30416666666666,3.5833333333333335
2016-01-09 22:00:00+00:00,180.7541666666667,5.116666666666666
2016-01-09 23:00:00+00:00,230.70833333333334,5.8500000000000005
2016-01-10 00:00:00+00:00,117.49583333333334,5.425
2016-01-10 01:00:00+00:00,82.02499999999999,5.058333333333334
2016-01-10 02:00:00+00:00,311.24583333333334,5.641666666666667
2016-01-10 03:00:00+00:00,324.9375,7.141666666666667
2016-01-10 04:00:00+00:00,308.84999999999997,6.383333333333333
2016-01-10 05:00:00+00:00,466.4708333333333,6.95
2016-01-10 06:00:00+00:00,873.6333333333333,8.291666666666666
2016-01-10 07:00:00+00:00,628.4,7.5249999999999995
2016-01-10 08:00:00+00:00,389.6166666666666,6.3999999999999995
2016-01-10 09:00:00+00:00,312.825,5.875
2016-01-10 10:00:00+00:00,722.7375000000001,8.283333333333333
2016-01-10 11:00:00+00:00,937.2458333333334,8.208333333333334
2016-01-10 12:00:00+00:00,1391.8208333333334,9.258333333333333
2016-01-10 13:00:00+00:00,1416.4208333333333,9.633333333333333
2016-01-10 14:00:00+00:00,1456.2708333333333,9.358333333333333
2016-01-10 15:00:00+00:00,1377.8249999999998,9.133333333333333
2016-01-10 16:00:00+00:00,1278.3708333333334,9.491666666666667
2016-01-10 17:00:00+00:00,1265.0708333333332,9.725
2016-01-10 18:00:00+00:00,1300.7208333333333,9.191666666666668
2016-01-10 19:00:00+00:00,1731.7416666666666,11.408333333333333
2016-01-10 20:00:00+00:00,1282.1041666666667,9.383333333333333
2016-01-10 21:00:00+00:00,1471.0791666666667,9.883333333333333
2016-01-10 22:00:00+00:00,1648.8791666666666,11.066666666666668
2016-01-10 23:00:00+00:00,1602.0583333333334,11.033333333333333
2016-01-11 00:00:00+00:00,1540.654166666667,11.65
2016-01-11 01:00:00+00:00,1786.5541666666666,11.766666666666667
2016-01-11 02:00:00+00:00,1761.7083333333333,11.716666666666667
2016-01-11 03:00:00+00:00,1576.6208333333334,12.033333333333333
2016-01-11 04:00:00+00:00,1652.5916666666665,13.041666666666666
2016-01-11 05:00:00+00:00,1615.25,10.65
2016-01-11 06:00:00+00:00,1922.4083333333335,12.799999999999999
2016-01-11 07:00:00+00:00,1872.5708333333332,12.133333333333333
2016-01-11 08:00:00+00:00,1921.3666666666668,12.716666666666667
2016-01-11 09:00:00+00:00,1854.0583333333334,12.333333333333334
2016-01-11 10:00:00+00:00,1896.0500000000002,11.808333333333332
2016-01-11 11:00:00+00:00,1916.3416666666665,12.216666666666667
2016-01-11 12:00:00+00:00,1884.8041666666668,12.933333333333332
2016-01-11 13:00:00+00:00,1949.5,13.299999999999999
2016-01-11 14:00:00+00:00,1867.5541666666668,12.458333333333334
2016-01-11 15:00:00+00:00,749.6166666666667,7.8500000000000005
2016-01-11 16:00:00+00:00,67.12083333333334,3.883333333333333
2016-01-11 17:00:00+00:00,39.516666666666666,3.625
2016-01-11 18:00:00+00:00,18.9375,3.9
2016-01-11 19:00:00+00:00,23.125,3.875
2016-01-11 20:00:00+00:00,11.970833333333333,3.6666666666666665
2016-01-11 21:00:00+00:00,23.770833333333332,4.008333333333334
2016-01-11 22:00:00+00:00,-1.3374999999999997,2.983333333333333
2016-01-11 23:00:00+00:00,-0.49166666666666686,3.1916666666666664
2016-01-12 00:00:00+00:00,-4.691666666666666,2.9916666666666667
2016-01-12 01:00:00+00:00,-5.075,2.858333333333333
2016-01-12 02:00:00+00:00,-4.9624999999999995,2.5500000000000003
2016-01-12 03:00:00+00:00,-4.641666666666667,2.8166666666666664
2016-01-12 04:00:00+00:00,-4.854166666666667,3.1
2016-01-12 05:00:00+00:00,-5.1375,3.233333333333334
2016-01-12 06:00:00+00:00,-2.8958333333333335,3.4166666666666665
2016-01-12 07:00:00+00:00,4.683333333333333,3.5083333333333333
2016-01-12 08:00:00+00:00,20.508333333333333,3.9583333333333335
2016-01-12 09:00:00+00:00,-4.358333333333333,2.3333333333333335
2016-01-12 10:00:00+00:00,-0.07500000000000018,2.983333333333334
2016-01-12 11:00:00+00:00,14.862499999999999,4.325
2016-01-12 12:00:00+00:00,77.95833333333333,4.933333333333334
2016-01-12 13:00:00+00:00,150.85416666666666,5.558333333333334
2016-01-12 14:00:00+00:00,288.74583333333334,7.016666666666667
2016-01-12 15:00:00+00:00,355.54583333333335,7.375
2016-01-12 16:00:00+00:00,535.1125000000001,8.799999999999999
2016-01-12 17:00:00+00:00,420.87083333333334,8.049999999999999
2016-01-12 18:00:00+00:00,328.1375,7.841666666666666
2016-01-12 19:00:00+00:00,336.6333333333333,7.858333333333333
2016-01-12 20:00:00+00:00,217.34166666666667,6.4750000000000005
2016-01-12 21:00:00+00:00,498.87083333333334,4.7749999999999995
2016-01-12 22:00:00+00:00,140.57500000000002,4.216666666666667
2016-01-12 23:00:00+00:00,8.308333333333334,1.5666666666666667
2016-01-13 00:00:00+00:00,56.15,2.6166666666666667
2016-01-13 01:00:00+00:00,8.683333333333335,3.4250000000000003
2016-01-13 02:00:00+00:00,-1.1041666666666667,3.141666666666667
2016-01-13 03:00:00+00:00,50.55833333333334,4.016666666666667
2016-01-13 04:00:00+00:00,51.050000000000004,4.316666666666666
2016-01-13 05:00:00+00:00,354.51666666666665,6.433333333333334
2016-01-13 06:00:00+00:00,1081.7291666666667,9.058333333333334
2016-01-13 07:00:00+00:00,1095.5833333333333,9.1
2016-01-13 08:00:00+00:00,1120.9125000000001,9.450000000000001
2016-01-13 09:00:00+00:00,1218.3041666666666,9.808333333333332
2016-01-13 10:00:00+00:00,1354.0541666666666,9.575
2016-01-13 11:00:00+00:00,1218.1666666666667,8.933333333333334
2016-01-13 12:00:00+00:00,1309.8958333333333,8.549999999999999
2016-01-13 13:00:00+00:00,1396.8374999999999,9.683333333333334
2016-01-13 14:00:00+00:00,1329.8416666666667,9.1
2016-01-13 15:00:00+00:00,1364.55,9.299999999999999
2016-01-13 16:00:00+00:00,1219.1958333333334,8.85
2016-01-13 17:00:00+00:00,911.975,7.891666666666667
2016-01-13 18:00:00+00:00,905.8125,7.941666666666666
2016-01-13 19:00:00+00:00,519.3708333333333,7.091666666666666
2016-01-13 20:00:00+00:00,427.3125,6.358333333333333
2016-01-13 21:00:00+00:00,703.2541666666666,7.741666666666667
2016-01-13 22:00:00+00:00,736.1166666666667,8.591666666666667
2016-01-13 23:00:00+00:00,715.1541666666667,8.1
2016-01-14 00:00:00+00:00,864.35,8.466666666666667
2016-01-14 01:00:00+00:00,302.4,6.091666666666666
2016-01-14 02:00:00+00:00,245.5625,6.066666666666666
2016-01-14 03:00:00+00:00,484.1916666666666,6.433333333333334
2016-01-14 04:00:00+00:00,342.16249999999997,5.983333333333333
2016-01-14 05:00:00+00:00,290.8,5.833333333333333
2016-01-14 06:00:00+00:00,257.40833333333336,5.083333333333333
2016-01-14 07:00:00+00:00,130.20833333333334,4.816666666666666
2016-01-14 08:00:00+00:00,12.091666666666667,3.8000000000000003
2016-01-14 09:00:00+00:00,31.983333333333334,3.2583333333333333
2016-01-14 10:00:00+00:00,59.74583333333334,3.0583333333333336
2016-01-14 11:00:00+00:00,23.087500000000002,3.2750000000000004
2016-01-14 12:00:00+00:00,18.958333333333336,3.5416666666666665
2016-01-14 13:00:00+00:00,238.81666666666663,5.6499999999999995
2016-01-14 14:00:00+00:00,214.20416666666665,5.216666666666666
2016-01-14 15:00:00+00:00,204.22916666666666,5.158333333333334
2016-01-14 16:00:00+00:00,147.08333333333334,4.8999999999999995
2016-01-14 17:00:00+00:00,3.4041666666666663,3.4333333333333336
2016-01-14 18:00:00+00:00,-8.674999999999999,3.0
2016-01-14 19:00:00+00:00,-6.854166666666667,2.908333333333333
2016-01-14 20:00:00+00:00,-5.4125000000000005,3.0
2016-01-14 21:00:00+00:00,-4.829166666666667,2.225
2016-01-14 22:00:00+00:00,-4.6499999999999995,2.5833333333333335
2016-01-14 23:00:00+00:00,48.12916666666666,4.583333333333333
2016-01-15 00:00:00+00:00,51.104166666666664,4.708333333333333
2016-01-15 01:00:00+00:00,-7.520833333333333,3.4166666666666665
2016-01-15 02:00:00+00:00,-3.3791666666666664,2.4499999999999997
2016-01-15 03:00:00+00:00,26.04583333333333,4.0249999999999995
2016-01-15 04:00:00+00:00,113.06666666666666,4.8999999999999995
2016-01-15 05:00:00+00:00,493.5916666666667,6.433333333333334
2016-01-15 06:00:00+00:00,522.0208333333334,7.466666666666668
2016-01-15 07:00:00+00:00,582.75,7.216666666666666
2016-01-15 08:00:00+00:00,398.5541666666666,6.691666666666666
2016-01-15 09:00:00+00:00,426.97499999999997,6.991666666666667
2016-01-15 10:00:00+00:00,602.7083333333334,7.291666666666667
2016-01-15 11:00:00+00:00,1148.9375,8.450000000000001
2016-01-15 12:00:00+00:00,676.8958333333334,6.933333333333334
2016-01-15 13:00:00+00:00,389.21250000000003,5.8999999999999995
2016-01-15 14:00:00+00:00,368.1958333333334,5.925
2016-01-15 15:00:00+00:00,348.5,6.0
2016-01-15 16:00:00+00:00,450.15000000000003,6.466666666666666
2016-01-15 17:00:00+00:00,263.7083333333333,5.5
2016-01-15 18:00:00+00:00,313.21666666666664,6.216666666666666
2016-01-15 19:00:00+00:00,81.47083333333333,4.191666666666666
2016-01-15 20:00:00+00:00,12.112499999999999,3.516666666666667
2016-01-15 21:00:00+00:00,17.991666666666667,3.5749999999999997
2016-01-15 22:00:00+00:00,3.7375000000000003,4.0
2016-01-15 23:00:00+00:00,-3.170833333333333,3.775
2016-01-16 00:00:00+00:00,2.170833333333333,3.483333333333333
2016-01-16 01:00:00+00:00,4.854166666666665,4.091666666666667
2016-01-16 02:00:00+00:00,7.1499999999999995,3.8666666666666667
2016-01-16 03:00:00+00:00,-3.841666666666667,1.4833333333333334
2016-01-16 04:00:00+00:00,23.65416666666667,2.475
2016-01-16 05:00:00+00:00,19.229166666666668,3.566666666666667
2016-01-16 06:00:00+00:00,0.5833333333333335,3.225
2016-01-16 07:00:00+00:00,-4.125,2.975
2016-01-16 08:00:00+00:00,25.708333333333332,2.9499999999999997
2016-01-16 09:00:00+00:00,76.55,4.033333333333333
2016-01-16 10:00:00+00:00,85.38333333333333,5.091666666666667
2016-01-16 11:00:00+00:00,21.229166666666668,4.166666666666667
2016-01-16 12:00:00+00:00,209.52083333333334,3.8666666666666667
2016-01-16 13:00:00+00:00,591.7875,7.216666666666666
2016-01-16 14:00:00+00:00,445.0333333333333,6.341666666666666
2016-01-16 15:00:00+00:00,584.4,7.183333333333334
2016-01-16 16:00:00+00:00,744.0833333333334,8.225
2016-01-16 17:00:00+00:00,1024.2291666666667,8.858333333333333
2016-01-16 18:00:00+00:00,920.3416666666667,8.558333333333332
2016-01-16 19:00:00+00:00,675.8416666666667,7.566666666666666
2016-01-16 20:00:00+00:00,670.3416666666667,7.6000000000000005
2016-01-16 21:00:00+00:00,775.8625000000001,8.075000000000001
2016-01-16 22:00:00+00:00,1000.3249999999999,8.483333333333333
2016-01-16 23:00:00+00:00,1113.3208333333334,8.35
2016-01-17 00:00:00+00:00,1242.0791666666667,9.9
2016-01-17 01:00:00+00:00,777.15,8.266666666666667
2016-01-17 02:00:00+00:00,1265.5833333333333,9.416666666666666
2016-01-17 03:00:00+00:00,1217.6791666666666,9.508333333333333
2016-01-17 04:00:00+00:00,1392.1791666666668,10.108333333333333
2016-01-17 05:00:00+00:00,1298.6416666666667,9.991666666666667
2016-01-17 06:00:00+00:00,1585.2458333333334,10.733333333333334
2016-01-17 07:00:00+00:00,1430.5333333333335,10.391666666666667
2016-01-17 08:00:00+00:00,1465.2583333333334,9.758333333333333
2016-01-17 09:00:00+00:00,1223.5874999999999,9.841666666666667
2016-01-17 10:00:00+00:00,1635.2375,10.533333333333333
2016-01-17 11:00:00+00:00,1584.1333333333332,10.841666666666667
2016-01-17 12:00:00+00:00,1824.425,11.541666666666666
2016-01-17 13:00:00+00:00,1572.6083333333333,10.341666666666667
2016-01-17 14:00:00+00:00,1110.1208333333332,8.916666666666666
2016-01-17 15:00:00+00:00,805.8041666666667,7.866666666666667
2016-01-17 16:00:00+00:00,789.1708333333332,7.75
2016-01-17 17:00:00+00:00,807.6166666666667,7.966666666666666
2016-01-17 18:00:00+00:00,344.12916666666666,6.333333333333333
2016-01-17 19:00:00+00:00,409.45416666666665,6.383333333333333
2016-01-17 20:00:00+00:00,273.25416666666666,3.6750000000000003
2016-01-17 21:00:00+00:00,106.99166666666667,3.1833333333333336
2016-01-17 22:00:00+00:00,46.1,3.4333333333333336
2016-01-17 23:00:00+00:00,2.2375000000000003,3.591666666666667
2016-01-18 00:00:00+00:00,-5.766666666666667,2.725
2016-01-18 01:00:00+00:00,-4.745833333333334,1.55
2016-01-18 02:00:00+00:00,-4.7,2.2416666666666667
2016-01-18 03:00:00+00:00,-3.3833333333333333,3.4583333333333335
2016-01-18 04:00:00+00:00,13.549999999999999,4.041666666666667
2016-01-18 05:00:00+00:00,33.63333333333333,3.991666666666667
2016-01-18 06:00:00+00:00,54.02916666666667,4.5
2016-01-18 07:00:00+00:00,28.40416666666667,4.016666666666667
2016-01-18 08:00:00+00:00,4.670833333333333,3.3333333333333335
2016-01-18 09:00:00+00:00,-5.604166666666667,2.7916666666666665
2016-01-18 10:00:00+00:00,-3.970833333333333,3.1750000000000003
2016-01-18 11:00:00+00:00,5.958333333333333,2.783333333333333
2016-01-18 12:00:00+00:00,-4.754166666666666,3.108333333333333
2016-01-18 13:00:00+00:00,0.725,3.0
2016-01-18 14:00:00+00:00,99.33749999999999,4.4750000000000005
2016-01-18 15:00:00+00:00,181.375,4.533333333333333
2016-01-18 16:00:00+00:00,382.11249999999995,6.2749999999999995
2016-01-18 17:00:00+00:00,132.00833333333335,4.483333333333333
2016-01-18 18:00:00+00:00,40.69166666666666,4.041666666666667
2016-01-18 19:00:00+00:00,-3.3791666666666664,2.6416666666666666
2016-01-18 20:00:00+00:00,5.0249999999999995,3.4916666666666667
2016-01-18 21:00:00+00:00,8.483333333333333,3.7416666666666667
